Name,m_Name,H09,logg,Teff,Fbol,__Fe_H_,__a_Fe_,RV,ageMLP,M.MLP,SimbadName,RA,DEC
b'HD 87680',b'',b'H09',4.5,5769.0,1.7791000672673363e-08,-0.09000000357627869,0.07999999821186066,-27.399999618530273,0.10000000149011612,0.9900000095367432,b'HD 87680',151.81125,29.2375
b'HD 87914',b'',b'H09',4.289999961853027,6709.0,1.97799998602477e-08,-0.25999999046325684,0.11999999731779099,,0.8999999761581421,1.2999999523162842,b'HD 87914',152.1845833333333,23.480277777777776
b'HD 88742',b'',b'H09',4.440000057220459,6030.0,7.56939968482584e-08,-0.1599999964237213,0.10000000149011612,43.599998474121094,0.10000000149011612,1.0700000524520874,b'HD 88742',153.35291666666663,-33.031666666666666
b'HD 89101',b'',b'H09',4.28000020980835,6954.0,1.2703000429326039e-08,-0.20000000298023224,0.09000000357627869,28.600000381469727,0.699999988079071,1.3899999856948853,b'HD 89101',154.06291666666667,-27.709722222222222
b'HD 89454',b'',b'H09',4.489999771118164,5702.0,1.662600013219162e-08,0.07999999821186066,-0.009999999776482582,18.0,0.10000000149011612,1.0099999904632568,b'HD 89454',154.81749999999997,-11.378333333333334
b'HD 89507',b'',b'H09',4.25,6743.0,2.096100004678192e-08,0.009999999776482582,0.0,15.0,0.8999999761581421,1.3899999856948853,b'HD 89507',154.8983333333333,-5.227222222222222
b'HD 89793',b'',b'H09',4.449999809265137,5783.0,8.096900039333832e-09,0.10999999940395355,-0.03999999910593033,32.099998474121094,0.4000000059604645,1.0399999618530273,b'HD 89793',155.54166666666666,16.46972222222222
b'HD 89813',b'',b'H09',4.559999942779541,5379.0,2.2788999132217214e-08,-0.09000000357627869,0.029999999329447746,-14.300000190734863,0.10000000149011612,0.8899999856948853,b'HD 89813',155.53916666666666,11.31
b'HD 91148',b'',b'H09',4.53000020980835,5693.0,1.8896999520734425e-08,0.07000000029802322,-0.029999999329447746,-23.299999237060547,0.10000000149011612,0.9900000095367432,b'HD 91148',157.94,24.081944444444446
b'HD 91255',b'',b'H09',4.289999961853027,6864.0,1.1882000272578352e-08,-0.07999999821186066,0.05000000074505806,,0.30000001192092896,1.3899999856948853,b'HD 91255',158.54041666666663,67.52472222222222
b'HD 91542',b'',b'H09',4.289999961853027,6800.0,1.9576999576997878e-08,-0.07000000029802322,0.019999999552965164,,0.4000000059604645,1.3600000143051147,b'HD 91542',155.05541666666667,-86.55666666666666
b'HD 91789',b'',b'H09',4.320000171661377,6556.0,2.8427999509972324e-08,0.009999999776482582,-0.009999999776482582,12.300000190734863,0.10000000149011612,1.2999999523162842,b'HD 91789',158.9308333333333,-13.956388888888888
b'HD 92768',b'',b'H09',4.269999980926514,6830.0,1.938800053835621e-08,-0.12999999523162842,0.05999999865889549,,0.800000011920929,1.3799999952316284,b'HD 92768',160.79708333333332,29.384444444444444
b'HD 93372',b'',b'H09',4.309999942779541,6440.0,8.052099786937106e-08,0.05000000074505806,-0.029999999329447746,19.299999237060547,0.699999988079071,1.2699999809265137,b'HD 93372',161.11208333333332,-72.44333333333334
b'HD 93385',b'',b'H09',4.400000095367432,6157.0,2.9121000721943346e-08,-0.019999999552965164,0.0,47.29999923706055,0.699999988079071,1.1299999952316284,b'HD 93385',161.56291666666667,-41.46416666666667
b'HD 93489',b'',b'H09',4.440000057220459,5924.0,1.8430000636726618e-08,-0.019999999552965164,0.009999999776482582,2.9000000953674316,0.10000000149011612,1.059999942779541,b'HD 93489',161.86916666666664,-13.97888888888889
b'HD 94012',b'',b'H09',4.420000076293945,6242.0,1.996200005294213e-08,-0.47999998927116394,0.2199999988079071,6.599999904632568,0.10000000149011612,1.0700000524520874,b'HD 94012',162.80749999999998,9.224444444444444
b'HD 94151',b'',b'H09',4.489999771118164,5633.0,1.9842000043013286e-08,0.14000000059604645,-0.07000000029802322,3.9000000953674316,0.10000000149011612,0.9800000190734863,b'HD 94151',162.91333333333333,-22.071666666666665
b'HD 94268',b'',b'H09',4.460000038146973,5998.0,2.4210999427509705e-08,-0.4300000071525574,0.20999999344348907,-4.699999809265137,0.10000000149011612,1.0099999904632568,b'HD 94268',163.185,-11.422777777777776
b'HD 94383',b'',b'H09',4.369999885559082,6202.0,1.1912000275060564e-08,0.009999999776482582,-0.019999999552965164,44.099998474121094,0.5,1.159999966621399,b'HD 94383',163.54374999999996,34.13111111111111
b'HD 94848',b'',b'H09',4.28000020980835,6768.0,1.0853000276256353e-08,-0.10999999940395355,0.029999999329447746,11.899999618530273,0.8999999761581421,1.350000023841858,b'HD 94848',164.3233333333333,21.140277777777776
b'HD 95230',b'',b'H09',4.489999771118164,5552.0,4.397699981950609e-09,0.07000000029802322,-0.029999999329447746,46.79999923706055,0.10000000149011612,0.9399999976158142,b'HD 95230',164.56708333333333,-64.47638888888889
b'HD 96218',b'',b'H09',4.309999942779541,6551.0,2.465099946391547e-08,0.0,-0.019999999552965164,0.699999988079071,0.6000000238418579,1.2999999523162842,b'HD 96218',166.45749999999998,12.565277777777778
b'HD 96375',b'',b'H09',4.269999980926514,7004.0,1.5036999201356593e-08,-0.019999999552965164,-0.029999999329447746,5.300000190734863,0.6000000238418579,1.440000057220459,b'HD 96375',166.66833333333332,5.430000000000001
b'HD 97446',b'',b'H09',4.369999885559082,6204.0,1.1302000224588937e-08,-0.18000000715255737,0.07999999821186066,,0.6000000238418579,1.1299999952316284,b'HD 97446',168.12874999999997,-31.135555555555555
b'HD 97606',b'',b'H09',4.21999979019165,7091.0,5.3438999003674326e-08,0.029999999329447746,0.009999999776482582,,0.699999988079071,1.5199999809265137,b'HD 97606',168.4708333333333,2.268333333333333
b'HD 98222',b'',b'H09',4.480000019073486,5779.0,1.4630000322313208e-08,0.0,0.029999999329447746,26.899999618530273,0.4000000059604645,1.0099999904632568,b'HD 98222',169.39624999999998,-38.380833333333335
b'HD 98423',b'',b'H09',4.269999980926514,6690.0,3.367199852277736e-08,-0.029999999329447746,0.019999999552965164,-1.0,0.8999999761581421,1.350000023841858,b'HD 98423',169.92291666666662,38.100833333333334
b'HD 98635',b'',b'H09',4.239999771118164,7020.0,4.386399865552448e-08,0.03999999910593033,0.019999999552965164,,0.5,1.4800000190734863,b'HD 98635',170.1245833333333,-45.728611111111114
b'HD 98649',b'',b'H09',4.460000038146973,5757.0,1.741799948717926e-08,0.05999999865889549,-0.03999999910593033,3.799999952316284,0.8999999761581421,1.0099999904632568,b'HD 98649',170.21541666666664,-23.21722222222222
b'HD 99303',b'',b'H09',4.550000190734863,5223.0,1.4324999852988185e-08,-0.09000000357627869,-0.029999999329447746,4.0,0.5,0.8399999737739563,b'HD 99303',171.41624999999996,20.001944444444444
b'HD 99404',b'',b'H09',4.510000228881836,5671.0,9.443700044187153e-09,-0.05999999865889549,0.07000000029802322,26.100000381469727,0.10000000149011612,0.9599999785423279,b'HD 99404',171.60416666666666,10.422777777777776
b'HD 99810',b'',b'H09',4.289999961853027,6478.0,9.982899840110804e-09,0.1899999976158142,-0.07999999821186066,4.199999809265137,0.800000011920929,1.3300000429153442,b'HD 99810',172.3183333333333,36.91166666666666
b'HD 100004',b'',b'H09',4.320000171661377,6841.0,3.10910017731203e-08,-0.4000000059604645,0.1899999976158142,2.200000047683716,0.4000000059604645,1.309999942779541,b'HD 100004',172.44999999999996,-51.66277777777778
b'HD 100267',b'',b'H09',4.320000171661377,6608.0,1.1054999582427172e-08,-0.05000000074505806,-0.009999999776482582,0.800000011920929,0.8999999761581421,1.2999999523162842,b'HD 100267',173.09791666666666,12.204444444444444
b'HD 100289',b'',b'H09',4.510000228881836,5494.0,7.279199909504541e-09,0.07999999821186066,-0.029999999329447746,-19.799999237060547,0.10000000149011612,0.9399999976158142,b'HD 100289',173.05999999999997,-31.38277777777778
b'HD 100432',b'',b'H09',4.300000190734863,6763.0,3.071599863346819e-08,-0.10000000149011612,0.019999999552965164,,0.20000000298023224,1.340000033378601,b'HD 100432',174.28708333333333,85.61722222222221
b'HD 100555',b'',b'H09',4.489999771118164,5615.0,1.515799930018602e-08,-0.05999999865889549,0.05999999865889549,18.600000381469727,0.30000001192092896,0.9599999785423279,b'HD 100555',173.48583333333335,-48.81916666666667
b'HD 101697',b'',b'H09',4.269999980926514,6860.0,1.9500999925980977e-08,-0.07999999821186066,0.05999999865889549,,0.800000011920929,1.399999976158142,b'HD 101697',175.47833333333332,-44.10333333333333
b'HD 102121',b'',b'H09',4.570000171661377,5353.0,9.315599847070644e-09,-0.3799999952316284,0.10999999940395355,19.0,0.8999999761581421,0.8199999928474426,b'HD 102121',176.38041666666663,65.54083333333332
b'HD 102184',b'',b'H09',4.329999923706055,6565.0,1.937100080340315e-08,-0.36000001430511475,0.20000000298023224,28.399999618530273,0.8999999761581421,1.2400000095367432,b'HD 102184',176.36416666666665,-37.62222222222222
b'HD 103482',b'',b'H09',4.260000228881836,6865.0,7.234699950231516e-08,-0.019999999552965164,0.009999999776482582,,0.6000000238418579,1.409999966621399,b'HD 103482',178.68583333333333,-66.3761111111111
b'HD 103559',b'',b'H09',4.570000171661377,5653.0,1.20120002833346e-08,-0.10999999940395355,0.07000000029802322,-7.599999904632568,0.10000000149011612,0.9599999785423279,b'HD 103559',178.8145833333333,-66.4088888888889
b'HD 104112',b'',b'H09',4.360000133514404,6473.0,1.2544999705710325e-08,-0.33000001311302185,0.17000000178813934,-14.100000381469727,0.4000000059604645,1.190000057220459,b'HD 104112',179.89708333333328,71.57805555555555
b'HD 104221',b'',b'H09',4.329999923706055,6662.0,1.2530000148558429e-08,-0.03999999910593033,0.029999999329447746,,0.10000000149011612,1.3300000429153442,b'HD 104221',180.0370833333333,-16.585555555555555
b'HD 104638',b'',b'H09',4.300000190734863,6550.0,2.7437000227337194e-08,0.019999999552965164,-0.009999999776482582,-12.699999809265137,0.8999999761581421,1.309999942779541,b'HD 104638',180.74916666666664,-10.752222222222223
b'HD 104754',b'',b'H09',4.409999847412109,6146.0,8.083699931660249e-09,-0.10000000149011612,0.029999999329447746,-7.199999809265137,0.10000000149011612,1.090000033378601,b'HD 104754',180.95749999999998,19.383888888888887
b'HD 104923',b'',b'H09',4.539999961853027,5304.0,1.0362000146812989e-08,0.05000000074505806,-0.07999999821186066,9.800000190734863,0.10000000149011612,0.8899999856948853,b'HD 104923',181.23708333333332,17.476388888888888
b'HD 104982',b'',b'H09',4.489999771118164,5769.0,2.131499954316496e-08,-0.27000001072883606,0.20000000298023224,10.5,0.20000000298023224,0.9900000095367432,b'HD 104982',181.30583333333334,-28.716944444444444
b'HD 104988',b'',b'H09',4.550000190734863,5382.0,1.5901999717016224e-08,-0.07000000029802322,0.029999999329447746,16.100000381469727,0.10000000149011612,0.8899999856948853,b'HD 104988',181.30208333333331,-1.508888888888889
b'HD 105034',b'',b'H09',4.429999828338623,6038.0,6.971399901800623e-09,-0.20999999344348907,0.10999999940395355,-20.5,0.10000000149011612,1.059999942779541,b'HD 105034',181.40916666666664,28.294444444444448
b'HD 105584',b'',b'H09',4.320000171661377,6872.0,2.6298000221913753e-08,-0.4300000071525574,0.20999999344348907,-19.200000762939453,0.4000000059604645,1.309999942779541,b'HD 105584',182.33541666666665,53.394444444444446
b'HD 105901',b'',b'H09',4.460000038146973,6043.0,1.530499993407375e-08,0.03999999910593033,-0.029999999329447746,-7.599999904632568,0.10000000149011612,1.090000033378601,b'HD 105901',182.82416666666663,-5.925833333333333
b'HD 106103',b'',b'H09',4.309999942779541,6727.0,1.5126000008081064e-08,-0.019999999552965164,0.05000000074505806,-0.20000000298023224,0.30000001192092896,1.3799999952316284,b'HD 106103',183.10333333333332,27.38
b'HD 106694',b'',b'H09',4.260000228881836,6710.0,2.625900030750472e-08,0.14000000059604645,-0.019999999552965164,,0.6000000238418579,1.409999966621399,b'HD 106694',184.06916666666663,-3.2352777777777777
b'HD 106809',b'',b'H09',4.550000190734863,5277.0,6.767100213522781e-09,0.1899999976158142,-0.09000000357627869,-11.5,0.10000000149011612,0.9100000262260437,b'HD 106809',184.2845833333333,-57.7025
b'HD 106840',b'',b'H09',4.46999979019165,5714.0,6.879299796480609e-09,0.1599999964237213,-0.029999999329447746,-9.899999618530273,0.800000011920929,1.0199999809265137,b'HD 106840',184.34374999999997,-63.22694444444445
b'HD 107692',b'',b'H09',4.440000057220459,5884.0,5.5289998357466175e-08,0.20000000298023224,-0.07999999821186066,-7.099999904632568,0.10000000149011612,1.090000033378601,b'HD 107692',185.68666666666664,-39.177499999999995
b'HD 107956',b'',b'H09',4.340000152587891,6411.0,1.5683999876614507e-08,0.029999999329447746,-0.019999999552965164,10.0,0.5,1.25,b'HD 107956',186.08958333333334,-25.211111111111112
b'HD 108147',b'',b'H09',4.369999885559082,6236.0,4.15769996209292e-08,0.029999999329447746,-0.029999999329447746,-5.400000095367432,0.6000000238418579,1.1799999475479126,b'HD 108147',186.44249999999997,-64.02194444444444
b'HD 108236',b'',b'H09',4.5,5716.0,5.61430013590325e-09,-0.4000000059604645,0.20000000298023224,16.299999237060547,0.20000000298023224,0.9100000262260437,b'HD 108236',186.57416666666663,-51.36277777777778
b'HD 108435',b'',b'H09',4.369999885559082,6581.0,3.085499855615126e-08,-0.6000000238418579,0.25,-13.100000381469727,0.4000000059604645,1.1399999856948853,b'HD 108435',187.01083333333332,-68.7325
b'BD +23 2463',b'',b'H09',4.590000152587891,5733.0,2.9247000377097265e-09,-0.2800000011920929,0.20000000298023224,8.600000381469727,0.20000000298023224,0.9599999785423279,b'BD +23 2463',187.01791666666665,23.143333333333334
b'HD 108653',b'',b'H09',4.53000020980835,5899.0,9.379900411943254e-09,-0.44999998807907104,0.2199999988079071,2.5,0.20000000298023224,0.9599999785423279,b'HD 108653',187.22541666666666,1.1483333333333332
b'HD 109570',b'',b'H09',4.53000020980835,5642.0,1.6868000329850474e-08,-0.05999999865889549,0.0,-6.099999904632568,0.10000000149011612,0.9599999785423279,b'HD 109570',188.95458333333332,-20.465833333333332
b'HD 110261',b'',b'H09',4.28000020980835,7086.0,2.2904000473999986e-08,-0.03999999910593033,0.07999999821186066,,0.10000000149011612,1.4800000190734863,b'HD 110261',190.20791666666665,3.8694444444444445
b'HD 110313',b'',b'H09',4.429999828338623,6031.0,1.9697999675827305e-08,0.05000000074505806,-0.03999999910593033,-3.0,0.10000000149011612,1.090000033378601,b'HD 110313',190.01416666666663,68.80222222222221
b'HD 110487',b'',b'H09',4.269999980926514,6750.0,2.2624000450832682e-08,0.0,-0.009999999776482582,-2.0999999046325684,0.800000011920929,1.3799999952316284,b'HD 110487',190.64916666666664,-5.468055555555556
b'HD 110652',b'',b'H09',4.579999923706055,5119.0,5.214800147257392e-09,-0.12999999523162842,0.05000000074505806,41.099998474121094,0.20000000298023224,0.8199999928474426,b'HD 110652',190.96749999999997,-32.05138888888889
b'HD 110834',b'',b'H09',3.700000047683716,7234.0,1.0216000134732894e-07,0.6700000166893005,-0.20000000298023224,-16.399999618530273,0.699999988079071,2.240000009536743,b'HD 110834',191.11249999999998,44.10277777777778
b'HD 111545',b'',b'H09',4.309999942779541,6594.0,4.201099912393147e-08,-0.10000000149011612,0.05000000074505806,-27.0,0.6000000238418579,1.2799999713897705,b'HD 111545',192.52125,-7.631944444444445
b'HD 111998',b'',b'H09',4.289999961853027,6557.0,9.179599658182269e-08,0.14000000059604645,-0.05999999865889549,-6.400000095367432,0.6000000238418579,1.340000033378601,b'HD 111998',193.29624999999996,-3.5530555555555554
b'HD 112249',b'',b'H09',4.269999980926514,6821.0,2.1529000804321186e-08,-0.03999999910593033,0.019999999552965164,,0.5,1.3799999952316284,b'HD 112249',193.8133333333333,5.300277777777778
b'BD -07 3509',b'',b'H09',4.5,5663.0,3.497699907484275e-09,-0.029999999329447746,0.019999999552965164,,0.10000000149011612,0.9599999785423279,b'BD -07 3509',193.8945833333333,-8.724166666666667
b'HD 112509',b'',b'H09',4.300000190734863,6852.0,1.103300029114962e-08,0.03999999910593033,-0.05000000074505806,,0.4000000059604645,1.409999966621399,b'HD 112509',194.49041666666662,-52.615
b'HD 112603',b'',b'H09',4.260000228881836,7110.0,4.4143000366148044e-08,-0.1599999964237213,0.14000000059604645,,0.699999988079071,1.4700000286102295,b'HD 112603',194.5408333333333,-23.055
b'HD 113319',b'',b'H09',4.510000228881836,5787.0,2.720400082978358e-08,-0.1899999976158142,0.12999999523162842,6.199999809265137,0.20000000298023224,0.9900000095367432,b'HD 113319',195.63916666666663,32.433055555555555
b'HD 113513',b'',b'H09',4.480000019073486,5650.0,8.628100012231243e-09,-0.05999999865889549,0.03999999910593033,6.5,0.30000001192092896,0.9800000190734863,b'HD 113513',196.7108333333333,-77.87027777777777
b'HD 113720',b'',b'H09',4.519999980926514,5731.0,1.2454999698263691e-08,-0.1899999976158142,0.11999999731779099,-13.600000381469727,0.20000000298023224,0.9800000190734863,b'HD 113720',196.44249999999997,-18.825833333333332
b'HD 114285',b'',b'H09',4.380000114440918,6190.0,1.5682999787713925e-08,0.1599999964237213,-0.07000000029802322,-30.100000381469727,0.10000000149011612,1.190000057220459,b'HD 114285',197.3133333333333,23.892777777777777
b'HD 114783',b'',b'H09',4.559999942779541,5108.0,2.9339000562345063e-08,0.2199999988079071,-0.14000000059604645,-12.800000190734863,0.30000001192092896,0.8600000143051147,b'HD 114783',198.18208333333328,-2.265
b'HD 115031',b'',b'H09',4.380000114440918,6056.0,1.35549997892781e-08,0.009999999776482582,-0.019999999552965164,69.0999984741211,0.20000000298023224,1.090000033378601,b'HD 115031',198.83541666666665,-55.34138888888889
b'HD 115382',b'',b'H09',4.429999828338623,5936.0,1.2781000258144104e-08,-0.07999999821186066,0.009999999776482582,37.0,0.800000011920929,1.0399999618530273,b'HD 115382',199.20125,12.415277777777778
b'HD 115674',b'',b'H09',4.53000020980835,5732.0,1.9576999576997878e-08,-0.2800000011920929,0.20000000298023224,7.300000190734863,0.10000000149011612,0.9599999785423279,b'HD 115674',200.74999999999997,-81.31
b'HD 115706',b'',b'H09',4.340000152587891,6524.0,1.7359999660016e-08,-0.1899999976158142,0.09000000357627869,,0.30000001192092896,1.25,b'HD 115706',199.51958333333332,50.44611111111111
b'HD 115809',b'',b'H09',4.329999923706055,6558.0,1.446599995347242e-08,-0.029999999329447746,-0.019999999552965164,-14.699999809265137,0.30000001192092896,1.2799999713897705,b'HD 115809',199.69791666666666,47.140277777777776
b'HD 115957',b'',b'H09',4.559999942779541,5644.0,1.2464999699091095e-08,-0.10000000149011612,0.03999999910593033,12.300000190734863,0.10000000149011612,0.9599999785423279,b'HD 115957',200.16375,-14.772222222222224
b'HD 115981',b'',b'H09',4.300000190734863,6657.0,3.082099908624514e-08,-0.14000000059604645,0.07000000029802322,6.0,0.8999999761581421,1.2999999523162842,b'HD 115981',200.10708333333332,17.580555555555556
b'HD 116057',b'',b'H09',4.409999847412109,6062.0,1.1939000010841028e-08,-0.1599999964237213,0.05999999865889549,-17.899999618530273,0.10000000149011612,1.0700000524520874,b'HD 116057',200.16125,36.675555555555555
b'HD 117620',b'',b'H09',4.309999942779541,6780.0,1.4665999970020493e-08,-0.20000000298023224,0.09000000357627869,,0.20000000298023224,1.3300000429153442,b'HD 117620',203.17666666666665,-55.8275
b'HD 117896',b'',b'H09',4.510000228881836,5690.0,1.1646999809045155e-08,-0.25999999046325684,0.15000000596046448,-10.100000381469727,0.10000000149011612,0.9599999785423279,b'HD 117896',203.55499999999995,-47.243611111111115
b'HD 118884',b'',b'H09',4.519999980926514,5772.0,1.159000007078248e-08,-0.23999999463558197,0.05999999865889549,18.899999618530273,0.20000000298023224,0.9599999785423279,b'HD 118884',205.2345833333333,-54.819722222222225
b'HD 119758',b'',b'H09',4.480000019073486,5814.0,8.900400416678167e-09,-0.09000000357627869,0.05999999865889549,19.100000381469727,0.4000000059604645,1.0099999904632568,b'HD 119758',206.49708333333334,-43.538333333333334
b'HD 119782',b'',b'H09',4.559999942779541,5196.0,1.0774999559259868e-08,0.0,-0.05999999865889549,1.100000023841858,0.20000000298023224,0.8399999737739563,b'HD 119782',206.67499999999998,-56.85
b'HD 120980',b'',b'H09',4.300000190734863,7058.0,1.4569000228448203e-08,-0.20000000298023224,-0.009999999776482582,-10.0,0.6000000238418579,1.3899999856948853,b'HD 120980',207.61291666666665,65.98
b'HD 121545',b'',b'H09',4.380000114440918,6336.0,1.2437999963310631e-08,-0.25,0.11999999731779099,-7.0,0.10000000149011612,1.1399999856948853,b'HD 121545',210.27458333333334,-78.21583333333334
b'HD 121608',b'',b'H09',4.449999809265137,6120.0,2.2497999907500343e-08,-0.18000000715255737,0.07000000029802322,-43.400001525878906,0.10000000149011612,1.090000033378601,b'HD 121608',209.15125,-10.033888888888889
b'HD 122194',b'',b'H09',4.400000095367432,5936.0,5.304099826020092e-09,0.09000000357627869,-0.029999999329447746,0.800000011920929,0.20000000298023224,1.0700000524520874,b'HD 122194',210.265,-32.75694444444444
b'HD 122432',b'',b'H09',4.480000019073486,5743.0,1.0179999954118557e-08,0.029999999329447746,0.07000000029802322,-13.5,0.10000000149011612,1.0199999809265137,b'HD 122432',210.63916666666663,-35.79666666666667
b'HD 122523',b'',b'H09',4.309999942779541,6945.0,2.206999916154473e-08,-0.2199999988079071,0.12999999523162842,,0.10000000149011612,1.3799999952316284,b'HD 122523',210.77708333333334,-34.54055555555556
b'HD 122652',b'',b'H09',4.380000114440918,6216.0,3.6290000338112804e-08,-0.07000000029802322,0.019999999552965164,1.100000023841858,0.5,1.1399999856948853,b'HD 122652',210.63166666666666,31.660833333333333
b'HD 123300',b'',b'H09',4.369999885559082,6186.0,2.624999950739948e-08,0.1899999976158142,-0.07000000029802322,-33.0,0.10000000149011612,1.2000000476837158,b'HD 123300',211.2145833333333,58.8675
b'HD 124019',b'',b'H09',4.510000228881836,5764.0,1.0753000267982316e-08,-0.17000000178813934,0.07999999821186066,-20.100000381469727,0.20000000298023224,0.9599999785423279,b'HD 124019',212.61208333333332,27.6325
b'HD 124324',b'',b'H09',4.25,6973.0,3.1275998679802797e-08,-0.10000000149011612,0.10999999940395355,,0.699999988079071,1.440000057220459,b'HD 124324',213.4420833333333,-36.62083333333334
b'HD 124370',b'',b'H09',4.269999980926514,6768.0,1.2589000064622269e-08,-0.05000000074505806,0.009999999776482582,4.0,0.699999988079071,1.3799999952316284,b'HD 124370',212.7208333333333,62.52194444444444
b'HD 125056',b'',b'H09',4.5,5465.0,1.0148999862735764e-08,0.17000000178813934,-0.05999999865889549,-50.099998474121094,0.10000000149011612,0.9399999976158142,b'HD 125056',214.2520833333333,3.0883333333333334
b'HD 125672',b'',b'H09',4.260000228881836,6908.0,2.5474999887364902e-08,0.019999999552965164,0.0,,0.5,1.440000057220459,b'HD 125672',214.44041666666664,68.75194444444445
b'HD 125881',b'',b'H09',4.409999847412109,6016.0,3.350600152884908e-08,0.05000000074505806,-0.029999999329447746,18.0,0.20000000298023224,1.090000033378601,b'HD 125881',216.19125,-63.70638888888889
b'HD 126583',b'',b'H09',4.53000020980835,5514.0,1.7457999490488874e-08,0.009999999776482582,-0.009999999776482582,0.0,0.10000000149011612,0.9399999976158142,b'HD 126583',216.49249999999998,13.433055555555555
b'HD 127175',b'',b'H09',4.53000020980835,5270.0,3.9875001078826244e-09,-0.019999999552965164,-0.029999999329447746,-1.100000023841858,0.10000000149011612,0.8600000143051147,b'HD 127175',217.70041666666665,-33.301111111111105
b'HD 128400',b'',b'H09',4.53000020980835,5651.0,5.593399876602234e-08,-0.07999999821186066,0.029999999329447746,-3.5,0.10000000149011612,0.9599999785423279,b'HD 128400',220.4683333333333,-75.13944444444445
b'HD 129079',b'',b'H09',4.269999980926514,6792.0,2.846499924658019e-08,0.05000000074505806,-0.019999999552965164,-24.700000762939453,0.5,1.399999976158142,b'HD 129079',219.6558333333333,54.85305555555556
b'HD 129232',b'',b'H09',4.380000114440918,6254.0,1.6046000084202205e-08,-0.14000000059604645,0.05000000074505806,-23.200000762939453,0.4000000059604645,1.1399999856948853,b'HD 129232',220.42249999999999,-9.809444444444445
b'HD 129425',b'',b'H09',4.389999866485596,6209.0,1.9147000429597938e-08,-0.20000000298023224,0.09000000357627869,-14.800000190734863,0.4000000059604645,1.1299999952316284,b'HD 129425',220.04374999999996,57.713055555555556
b'HD 129755',b'',b'H09',4.269999980926514,6780.0,2.391399966938934e-08,-0.1599999964237213,0.10000000149011612,,0.8999999761581421,1.350000023841858,b'HD 129755',221.1270833333333,-3.3630555555555555
b'HD 129829',b'',b'H09',4.409999847412109,6109.0,1.3842999635471642e-08,-0.25999999046325684,0.12999999523162842,-17.600000381469727,0.30000001192092896,1.090000033378601,b'HD 129829',221.32749999999996,-18.002777777777776
b'HD 130265',b'',b'H09',4.510000228881836,5793.0,1.0792000182391348e-08,-0.20000000298023224,0.10000000149011612,-76.0,0.20000000298023224,0.9900000095367432,b'HD 130265',222.38166666666666,-59.13166666666667
b'HD 131301',b'',b'H09',4.349999904632568,6443.0,1.9420999919361748e-08,-0.18000000715255737,0.07000000029802322,3.0,0.4000000059604645,1.2300000190734863,b'HD 131301',222.90916666666664,39.10305555555556
b'HD 131424',b'',b'H09',4.28000020980835,6918.0,2.1670999217349163e-08,0.10000000149011612,-0.029999999329447746,-15.0,0.30000001192092896,1.4600000381469727,b'HD 131424',224.0645833333333,-61.2675
b'HD 132301',b'',b'H09',4.340000152587891,6462.0,6.114200346019061e-08,-0.029999999329447746,0.009999999776482582,-21.299999237060547,0.10000000149011612,1.25,b'HD 132301',224.93749999999994,-43.81111111111111
b'HD 132374',b'',b'H09',4.300000190734863,6722.0,1.9185000255106388e-08,0.029999999329447746,-0.03999999910593033,,0.30000001192092896,1.3600000143051147,b'HD 132374',224.62916666666666,9.497777777777777
b'HD 133295',b'',b'H09',4.429999828338623,6049.0,3.6062999697605846e-08,-0.10000000149011612,0.019999999552965164,-3.0,0.10000000149011612,1.090000033378601,b'HD 133295',226.1375,-28.3
b'HD 133469',b'',b'H09',4.320000171661377,6439.0,6.602299862379368e-08,0.019999999552965164,-0.019999999552965164,2.9000000953674316,0.8999999761581421,1.2699999809265137,b'HD 133469',226.39124999999999,-30.550833333333333
b'HD 133564',b'',b'H09',4.5,5742.0,8.436500387176693e-09,-0.5099999904632568,0.23000000417232513,-15.800000190734863,0.4000000059604645,0.9100000262260437,b'HD 133564',225.90291666666664,44.99027777777778
b'HD 134191',b'',b'H09',4.289999961853027,6477.0,1.4654999880292507e-08,0.17000000178813934,-0.07000000029802322,-27.399999618530273,0.800000011920929,1.309999942779541,b'HD 134191',226.78833333333333,40.10777777777778
b'HD 134664',b'',b'H09',4.420000076293945,5985.0,2.2830999313327993e-08,0.03999999910593033,-0.019999999552965164,7.5,0.10000000149011612,1.090000033378601,b'HD 134664',228.04291666666663,-30.88611111111111
b'HD 135549',b'',b'H09',4.309999942779541,6632.0,4.704800105059803e-08,-0.17000000178813934,0.07999999821186066,,0.4000000059604645,1.2799999713897705,b'HD 135549',229.2470833333333,-38.4475
b'HD 135576',b'',b'H09',4.239999771118164,7037.0,3.6707998418705756e-08,-0.05000000074505806,-0.009999999776482582,,0.800000011920929,1.4600000381469727,b'HD 135576',228.8970833333333,10.12638888888889
b'HD 137373',b'',b'H09',4.329999923706055,6803.0,3.703399897858617e-08,-0.1899999976158142,0.09000000357627869,,0.10000000149011612,1.3300000429153442,b'HD 137373',231.43458333333328,-1.2541666666666667
b'HD 139478',b'',b'H09',4.21999979019165,7184.0,5.3602999372515114e-08,-0.1599999964237213,0.0,-16.200000762939453,0.8999999761581421,1.4700000286102295,b'HD 139478',234.0170833333333,52.069722222222225
b'HD 139843',b'',b'H09',4.320000171661377,6685.0,1.6165000005230468e-08,-0.1599999964237213,0.05000000074505806,-1.5,0.30000001192092896,1.2999999523162842,b'HD 139843',235.31541666666664,-24.398611111111112
