Seq,pmRA,pmDE,Bmag,Vmag,Jmag,Hmag,Ksmag,rmag,plx,Dist,RV,Vpar,Vper,Mass,M,Simbad,RAJ2000,DEJ2000,RA,DEC
360.0,106.51000213623047,-30.6200008392334,8.465999603271484,7.822000026702881,6.696000099182129,6.461999893188477,6.4039998054504395,,22.0,0.9900000095367432,38.599998474121094,23.8799991607666,-0.03999999910593033,1.149999976158142,b'M',b'Simbad',67.201238,17.285463,67.201238,17.285463
361.0,105.58000183105469,-15.0,5.255000114440918,5.011000156402588,4.793000221252441,4.656000137329102,4.533999919891357,,21.739999771118164,2.9700000286102295,38.97999954223633,23.25,0.41999998688697815,1.9800000190734863,b'M',b'Simbad',67.209018,13.047603,67.209018,13.047603
362.0,100.3499984741211,-24.270000457763672,,10.739999771118164,8.11400032043457,7.554999828338623,7.348999977111816,10.279000282287598,20.649999618530273,2.130000114440918,38.709999084472656,23.700000762939453,0.3199999928474426,0.9100000262260437,b'M',b'Simbad',67.211736,16.289006,67.211736,16.289006
363.0,105.98999786376953,-21.1299991607666,7.13100004196167,6.578999996185303,5.5269999504089355,5.304999828338623,5.21999979019165,,21.6299991607666,0.4699999988079071,38.7400016784668,23.65999984741211,1.2100000381469727,1.440000057220459,b'M',b'Simbad',67.249055,16.159095,67.249055,16.159095
364.0,107.80999755859375,-26.190000534057617,,,10.265999794006348,9.625,9.37399959564209,13.63599967956543,22.200000762939453,1.3300000429153442,38.720001220703125,23.690000534057617,0.3499999940395355,0.44999998807907104,b'M',b'Simbad',67.250637,16.34633,67.250637,16.34633
365.0,101.7300033569336,-43.27000045776367,,,9.571000099182129,8.946999549865723,8.6899995803833,12.65999984741211,21.639999389648438,1.600000023841858,38.45000076293945,24.1200008392334,-2.0799999237060547,0.5799999833106995,b'M',b'Simbad',67.254221,18.673707,67.254221,18.673707
366.0,75.98999786376953,-8.90999984741211,,,12.003999710083008,11.414999961853027,11.119000434875488,16.174999237060547,15.770000457763672,18.5,39.15999984741211,22.940000534057617,-1.6200000047683716,0.2800000011920929,b'M',b'Simbad',67.2738,9.182456,67.2738,9.182456
367.0,100.5,-62.43000030517578,,,9.680000305175781,9.038000106811523,8.82699966430664,12.362000465393066,21.459999084472656,7.730000019073486,37.13999938964844,26.09000015258789,-1.4600000381469727,0.5600000023841858,b'M',b'Simbad',67.295795,26.246756,67.295795,26.246756
368.0,100.08000183105469,-32.93000030517578,,,9.307999610900879,8.706000328063965,8.486000061035156,11.769000053405762,21.170000076293945,1.4800000190734863,38.84000015258789,23.479999542236328,-2.2200000286102295,0.6200000047683716,b'M',b'Simbad',67.301463,15.273896,67.301463,15.273896
369.0,98.80999755859375,-14.5,,,10.536999702453613,9.923999786376953,9.677000045776367,14.098999977111816,20.479999542236328,4.389999866485596,39.060001373291016,23.110000610351562,-0.12999999523162842,0.41999998688697815,b'M',b'Simbad',67.317633,12.360344,67.317633,12.360344
370.0,105.47000122070312,-31.209999084472656,7.5269999504089355,7.002999782562256,6.0269999504089355,5.77400016784668,5.723999977111816,,21.860000610351562,0.9100000262260437,38.619998931884766,23.850000381469727,-0.019999999552965164,1.3300000429153442,b'M',b'Simbad',67.33564,17.544936,67.33564,17.544936
371.0,106.04000091552734,-32.810001373291016,7.373000144958496,6.894000053405762,6.045000076293945,5.88700008392334,5.809000015258789,,22.030000686645508,1.3300000429153442,38.599998474121094,23.889999389648438,-0.10000000149011612,1.350000023841858,b'M',b'Simbad',67.376461,17.863163,67.376461,17.863163
372.0,80.95999908447266,-48.310001373291016,9.984999656677246,9.182000160217285,7.843999862670898,7.533999919891357,7.461999893188477,,17.059999465942383,15.25,37.06999969482422,26.18000030517578,-0.7200000286102295,1.0,b'M',b'Simbad',67.378186,26.671549,67.378186,26.671549
373.0,101.19999694824219,-21.639999389648438,,10.628999710083008,8.223999977111816,7.689000129699707,7.514999866485596,9.930999755859375,20.780000686645508,1.850000023841858,38.779998779296875,23.59000015258789,0.9700000286102295,0.8600000143051147,b'M',b'Simbad',67.379114,16.244779,67.379114,16.244779
374.0,108.25,-32.11000061035156,9.779000282287598,8.944999694824219,7.52400016784668,7.14900016784668,7.054999828338623,,22.40999984741211,1.9500000476837158,38.59000015258789,23.889999389648438,0.20000000298023224,0.9399999976158142,b'M',b'Simbad',67.381695,17.893185,67.381695,17.893185
375.0,95.63999938964844,-64.22000122070312,,,11.564000129699707,10.940999984741211,10.64799976348877,15.539999961853027,20.81999969482422,8.289999961853027,37.099998474121094,26.139999389648438,-2.1600000858306885,0.25999999046325684,b'M',b'Simbad',67.400999,26.573193,67.400999,26.573193
376.0,110.94999694824219,-48.27000045776367,,,10.22700023651123,9.635000228881836,9.413000106811523,13.644000053405762,23.190000534057617,5.03000020980835,38.060001373291016,24.729999542236328,-0.3799999952316284,0.41999998688697815,b'M',b'Simbad',67.40582,21.668642,67.40582,21.668642
377.0,84.36000061035156,-34.15999984741211,,,9.095999717712402,8.496000289916992,8.368000030517578,10.822999954223633,17.209999084472656,13.029999732971191,37.849998474121094,25.049999237060547,1.0,0.7400000095367432,b'M',b'Simbad',67.412476,22.882726,67.412476,22.882726
378.0,111.31999969482422,-30.56999969482422,,,9.52400016784668,8.901000022888184,8.652999877929688,12.194999694824219,23.149999618530273,3.1500000953674316,38.75,23.639999389648438,0.07999999821186066,0.5600000023841858,b'M',b'Simbad',67.482249,16.914046,67.482249,16.914046
379.0,105.41000366210938,-28.8799991607666,10.050999641418457,9.069000244140625,7.61899995803833,7.210999965667725,7.138999938964844,,21.959999084472656,0.8600000143051147,38.779998779296875,23.59000015258789,-0.05999999865889549,0.9300000071525574,b'M',b'Simbad',67.49053,16.672839,67.49053,16.672839
380.0,119.44000244140625,-57.709999084472656,,,12.562000274658203,11.991999626159668,11.64799976348877,17.43899917602539,25.280000686645508,7.989999771118164,37.970001220703125,24.860000610351562,-0.8999999761581421,0.12999999523162842,b'M',b'Simbad',67.502109,22.375125,67.502109,22.375125
381.0,64.41999816894531,-10.680000305175781,13.32699966430664,11.571000099182129,9.454000473022461,8.861000061035156,8.715999603271484,11.20300006866455,13.510000228881836,28.31999969482422,39.209999084472656,22.8700008392334,-1.4800000190734863,0.7900000214576721,b'M',b'Simbad',67.513645,10.939265,67.513645,10.939265
382.0,107.33999633789062,-24.559999465942383,5.952000141143799,5.625999927520752,4.853000164031982,5.031000137329102,4.690000057220459,,22.31999969482422,1.7799999713897705,38.900001525878906,23.389999389648438,0.27000001072883606,1.7200000286102295,b'M',b'Simbad',67.535824,15.637839,67.535824,15.637839
383.0,84.5,-57.959999084472656,,,11.803000450134277,11.156000137329102,10.913000106811523,15.920999526977539,18.610000610351562,11.220000267028809,37.209999084472656,25.989999771118164,-2.440000057220459,0.25999999046325684,b'M',b'Simbad',67.570999,26.373978,67.570999,26.373978
384.0,95.01000213623047,-28.1299991607666,7.583000183105469,7.086999893188477,6.105000019073486,5.889999866485596,5.8429999351501465,,19.3799991607666,5.920000076293945,38.40999984741211,24.190000534057617,1.5299999713897705,1.3700000047683716,b'M',b'Simbad',67.574882,19.840576,67.574882,19.840576
385.0,85.30999755859375,-22.040000915527344,,,10.362000465393066,9.795000076293945,9.491999626159668,14.012999534606934,17.6299991607666,10.420000076293945,38.720001220703125,23.68000030517578,0.8600000143051147,0.5099999904632568,b'M',b'Simbad',67.599833,17.499733,67.599833,17.499733
386.0,104.55000305175781,-25.899999618530273,4.974999904632568,4.763999938964844,4.7729997634887695,4.677000045776367,4.363999843597412,,21.809999465942383,0.75,38.880001068115234,23.40999984741211,0.25,2.0799999237060547,b'M',b'Simbad',67.640136,16.194012,67.640136,16.194012
387.0,96.47000122070312,-24.020000457763672,,,10.562999725341797,9.954000473022461,9.711999893188477,14.130000114440918,20.309999465942383,3.3499999046325684,39.02000045776367,23.190000534057617,-0.7400000095367432,0.41999998688697815,b'M',b'Simbad',67.641135,14.748099,67.641135,14.748099
388.0,97.37999725341797,-22.18000030517578,9.720000267028809,8.866000175476074,7.335999965667725,6.9019999504089355,6.816999912261963,,20.290000915527344,3.109999895095825,38.93000030517578,23.34000015258789,0.38999998569488525,1.0800000429153442,b'M',b'Simbad',67.645324,15.733981,67.645324,15.733981
389.0,107.23999786376953,-18.959999084472656,5.682000160217285,5.392000198364258,5.2210001945495605,4.834000110626221,4.748000144958496,,22.40999984741211,2.940000057220459,39.11000061035156,23.040000915527344,0.18000000715255737,1.7999999523162842,b'M',b'Simbad',67.655679,13.724404,67.655679,13.724404
390.0,93.72000122070312,-45.65999984741211,,,9.248000144958496,8.579000473022461,8.378000259399414,12.378999710083008,19.829999923706055,6.659999847412109,37.939998626708984,24.920000076293945,-0.5899999737739563,0.6600000262260437,b'M',b'Simbad',67.659145,22.908023,67.659145,22.908023
391.0,104.0,-24.860000610351562,5.738999843597412,5.453999996185303,5.458000183105469,4.9670000076293945,4.9029998779296875,,21.739999771118164,0.9900000095367432,38.939998626708984,23.31999969482422,0.10999999940395355,1.7999999523162842,b'M',b'Simbad',67.66204,15.691877,67.66204,15.691877
392.0,122.62999725341797,-27.940000534057617,,,11.932000160217285,11.354999542236328,11.026000022888184,16.358999252319336,25.75,7.670000076293945,39.040000915527344,23.149999618530273,-0.3199999928474426,0.17000000178813934,b'M',b'Simbad',67.677511,14.661524,67.677511,14.661524
393.0,83.08999633789062,-39.0099983215332,,,10.62399959564209,10.012999534606934,9.786999702453613,14.187999725341797,17.530000686645508,11.979999542236328,38.0,24.829999923706055,-0.38999998569488525,0.46000000834465027,b'M',b'Simbad',67.687522,22.630087,67.687522,22.630087
394.0,97.68000030517578,-22.65999984741211,6.940000057220459,6.491000175476074,5.626999855041504,5.447999954223633,5.382999897003174,,20.329999923706055,2.930000066757202,38.90999984741211,23.3700008392334,0.5799999833106995,1.5099999904632568,b'M',b'Simbad',67.694983,16.148696,67.694983,16.148696
395.0,128.72999572753906,36.540000915527344,,,11.402999877929688,10.829999923706055,10.527000427246094,15.706000328063965,27.100000381469727,15.970000267028809,38.88999938964844,23.40999984741211,0.3700000047683716,0.20000000298023224,b'M',b'Simbad',67.717019,-1.213057,67.717019,-1.213057
396.0,106.91999816894531,-54.7400016784668,,,11.588000297546387,10.972999572753906,10.675999641418457,15.611000061035156,22.389999389648438,6.670000076293945,37.59000015258789,25.440000534057617,0.07999999821186066,0.23000000417232513,b'M',b'Simbad',67.732371,24.838174,67.732371,24.838174
397.0,103.13999938964844,-9.569999694824219,7.517000198364258,7.0289998054504395,6.138999938964844,5.943999767303467,5.89300012588501,,21.6299991607666,4.840000152587891,39.29999923706055,22.700000762939453,0.05999999865889549,1.3300000429153442,b'M',b'Simbad',67.738215,10.75177,67.738215,10.75177
398.0,113.54000091552734,-17.81999969482422,,,9.944999694824219,9.37399959564209,9.085000038146973,13.428000450134277,23.860000610351562,5.590000152587891,39.22999954223633,22.829999923706055,-0.3199999928474426,0.4699999988079071,b'M',b'Simbad',67.738881,12.303791,67.738881,12.303791
399.0,90.5999984741211,-19.0,,,10.895000457763672,10.281000137329102,10.036999702453613,,18.760000228881836,6.989999771118164,38.91999816894531,23.350000381469727,1.2699999809265137,0.38999998569488525,b'M',b'Simbad',67.795856,16.395862,67.795856,16.395862
400.0,101.81999969482422,-6.320000171661377,,,12.201000213623047,11.609999656677246,11.305000305175781,16.531999588012695,21.1299991607666,3.6500000953674316,39.2400016784668,22.799999237060547,1.9500000476837158,0.18000000715255737,b'M',b'Simbad',67.802656,12.477365,67.802656,12.477365
401.0,98.70999908447266,-44.810001373291016,9.324000358581543,8.59000015258789,7.258999824523926,6.965000152587891,6.883999824523926,,21.270000457763672,2.9200000762939453,38.45000076293945,24.110000610351562,-1.5399999618530273,1.0199999809265137,b'M',b'Simbad',67.815373,20.133156,67.815373,20.133156
402.0,106.16000366210938,-8.949999809265137,,,10.53499984741211,9.944000244140625,9.675999641418457,14.493000030517578,22.299999237060547,5.03000020980835,39.33000183105469,22.649999618530273,0.23000000417232513,0.38999998569488525,b'M',b'Simbad',67.815702,10.70428,67.815702,10.70428
403.0,105.33999633789062,-7.460000038146973,,,11.29800033569336,10.704000473022461,10.401000022888184,14.758000373840332,21.940000534057617,3.740000009536743,39.27000045776367,22.770000457763672,1.559999942779541,0.2800000011920929,b'M',b'Simbad',67.817003,12.200146,67.817003,12.200146
404.0,120.0999984741211,-10.4399995803833,,,11.642999649047852,11.017000198364258,10.772000312805176,15.95300006866455,25.229999542236328,7.980000019073486,39.33000183105469,22.649999618530273,0.33000001311302185,0.1899999976158142,b'M',b'Simbad',67.831508,10.923774,67.831508,10.923774
405.0,91.33999633789062,-20.139999389648438,8.322999954223633,7.764999866485596,6.732999801635742,6.572000026702881,6.454999923706055,,19.34000015258789,5.929999828338623,39.18000030517578,22.920000076293945,-0.6200000047683716,1.2200000286102295,b'M',b'Simbad',67.872278,13.903468,67.872278,13.903468
406.0,106.0199966430664,-30.18000030517578,10.515000343322754,9.517000198364258,7.72599983215332,7.293000221252441,7.170000076293945,9.23900032043457,22.200000762939453,1.6299999952316284,38.810001373291016,23.530000686645508,0.5099999904632568,0.9100000262260437,b'M',b'Simbad',67.904595,17.709779,67.904595,17.709779
407.0,90.05999755859375,-29.15999984741211,,,12.654000282287598,12.057999610900879,11.76200008392334,16.937999725341797,18.40999984741211,8.90999984741211,38.34000015258789,24.299999237060547,1.8899999856948853,0.17000000178813934,b'M',b'Simbad',67.931784,21.154617,67.931784,21.154617
408.0,106.3499984741211,-32.45000076293945,6.36299991607666,5.997000217437744,5.306000232696533,5.2270002365112305,5.145999908447266,,22.739999771118164,2.5399999618530273,39.040000915527344,23.149999618530273,-1.1299999952316284,1.5800000429153442,b'M',b'Simbad',67.965656,15.851559,67.965656,15.851559
409.0,97.83999633789062,-24.709999084472656,12.300000190734863,11.020000457763672,8.666999816894531,8.034000396728516,7.894999980926514,10.501999855041504,20.719999313354492,2.2899999618530273,39.08000183105469,23.09000015258789,-0.23000000417232513,0.7599999904632568,b'M',b'Simbad',67.968616,15.499481,67.968616,15.499481
410.0,113.43000030517578,8.550000190734863,6.804999828338623,6.359000205993652,5.5929999351501465,5.385000228881836,5.333000183105469,,24.010000228881836,9.859999656677246,39.439998626708984,22.459999084472656,0.1899999976158142,1.440000057220459,b'M',b'Simbad',68.020036,5.410041,68.020036,5.410041
411.0,101.69999694824219,-36.380001068115234,,,10.89799976348877,10.288000106811523,9.986000061035156,14.699000358581543,21.81999969482422,1.159999966621399,38.869998931884766,23.440000534057617,-1.0399999618530273,0.3499999940395355,b'M',b'Simbad',68.033184,17.664483,68.033184,17.664483
412.0,107.94000244140625,-38.279998779296875,,,10.753000259399414,10.16100025177002,9.913000106811523,13.993000030517578,23.170000076293945,3.3499999046325684,38.880001068115234,23.420000076293945,-0.8999999761581421,0.3400000035762787,b'M',b'Simbad',68.098987,17.750739,68.098987,17.750739
